SnapshotDate,PlayerID,GameTitle,Platform,Region,Country,Age,Gender,PlayerSegment,AcquisitionChannel,Campaign,DeviceModel,OSVersion,AppVersion,SessionsLast7d,PlaytimeLast7d_Minutes,AvgSession_Minutes,Retention7dPercent,SpentLast7d_USD,PurchasesLast7d,InGameCurrencyBalance,AdImpressionsLast7d,AdClicksLast7d,PurchaseRatePercent,CrashCountLast7d,AvgPingMs,AvgFPS,BugsReportedLast7d,ChurnProbabilityPercent,NPS,FeedbackCategory,FeedbackShort,CommunityMentionsLast7d,SentimentScore
2025-10-19,P01015,GlyphQuest,Switch,NA,USA,43,Prefer not to say,Hardcore,Organic,,Samsung S21,Windows 10,1.0.0,33,3877,117.5,73,0.00,0,1091,12,0,0,2,190,53,2,51,-82,negative,Paywall is harsh,2,-0.84
2025-10-19,P01016,Neon Armada,PC,EU,Spain,36,Prefer not to say,Hardcore,Partner,,Samsung S21,Windows 10,1.0.0,38,4443,116.9,74,0.00,0,155,39,1,0,2,142,38,0,11,61,positive,Love the new skins,0,0.56
2025-10-19,P01017,MetroRaiders,PC,LATAM,Colombia,26,Female,Core,Email,,Samsung S21,Android 13,1.0.1,17,1268,74.6,72,0.00,0,273,24,1,0,0,33,64,0,8,59,positive,Loving latest patch,1,0.64
2025-10-19,P01018,Aetherbound,Android,EU,UK,24,Female,Core,Influencer,,PS5,Xbox OS,1.1.0,12,1230,102.5,57,88.89,3,22930,28,1,25,1,101,58,0,34,0,neutral,Average experience,0,-0.09
2025-10-19,P01019,MetroRaiders,PC,NA,Canada,17,Prefer not to say,Core,UA - Ads,Campaign_3,XboxX,Android 13,2.0.0,15,1495,99.7,65,0.00,0,851,2,0,0,0,107,51,1,49,-47,negative,Matchmaking broken,1,-0.41
2025-10-19,P01020,Neon Armada,PC,NA,Canada,32,Male,Core,UA - Ads,Campaign_2,Switch OLED,macOS 12,1.0.0,16,708,44.3,71,0.00,0,445,5,0,0,0,128,81,2,30,5,neutral,UI could be clearer,0,-0.03
2025-10-19,P01021,RuneHollow,Xbox Series X,EU,Poland,40,Male,Hardcore,Referral,,Switch OLED,Android 13,1.0.0,26,2967,114.1,59,42.54,6,21866,4,0,23.08,2,129,49,1,58,-84,negative,Toxic community,2,-0.85
2025-10-19,P01022,GlyphQuest,PS5,APAC,Japan,15,Non-binary,Casual,Email,,Ryzen 5 PC,iOS 17,1.1.0,4,132,33,54,0.00,0,20,3,0,0,0,201,88,0,47,-1,neutral,Waiting for new mode,0,-0.10
2025-10-19,P01023,Neon Armada,Switch,LATAM,Colombia,53,Non-binary,Casual,Organic,,Samsung S21,Windows 10,1.1.0,2,121,60.5,39,0.00,0,29,25,1,0,0,125,87,0,81,-44,negative,Paywall is harsh,0,-0.52
2025-10-19,P01024,GlyphQuest,Switch,NA,Mexico,49,Non-binary,Hardcore,Organic,,Samsung S21,PS5 OS,1.3.5,16,4106,256.6,50,0.00,0,1437,33,0,0,2,115,67,2,35,61,positive,Fantastic balancing,0,0.52
2025-10-19,P01025,Aetherbound,Switch,EU,Germany,35,Non-binary,Casual,UA - Ads,Campaign_1,Intel i7 PC,PS5 OS,1.0.0,1,240,240,31,0.00,0,1466,9,0,0,0,56,40,2,49,74,positive,Loving latest patch,2,0.67
2025-10-19,P01026,RuneHollow,Switch,APAC,South Korea,13,Female,Hardcore,Organic,,PS5,macOS 12,2.0.0,30,2978,99.3,66,218.15,5,21235,10,0,16.67,2,29,31,3,31,-48,negative,Matchmaking broken,1,-0.42
2025-10-19,P01027,Neon Armada,PS5,APAC,Australia,51,Female,Hardcore,Email,,iPhone 14,Windows 10,1.3.5,25,2148,85.9,60,0.00,0,521,15,0,0,1,54,67,2,34,2,neutral,Needs more content,0,0.10
2025-10-19,P01028,RuneHollow,PS5,NA,Mexico,53,Non-binary,Core,Organic,,PS5,macOS 12,1.3.5,11,1428,129.8,61,59.73,3,30811,29,1,27.27,1,86,61,2,1,62,positive,Loving latest patch,1,0.58
2025-10-19,P01029,Aetherbound,PC,LATAM,Argentina,42,Male,Casual,Partner,,iPhone 14,Xbox OS,1.1.0,6,141,23.5,68,0.00,0,1362,8,0,0,0,84,31,1,13,65,positive,Game runs smooth,0,0.61
2025-10-19,P01030,Starwright,Xbox Series X,LATAM,Brazil,47,Prefer not to say,Core,Partner,,iPhone 14,PS5 OS,1.0.1,9,1215,135,46,0.00,0,531,25,0,0,1,134,71,1,82,-86,negative,Toxic community,1,-0.88
2025-10-19,P01031,Neon Armada,PC,NA,Canada,13,Non-binary,Core,Organic,,Samsung S21,iOS 17,1.3.5,20,966,48.3,88,0.00,0,1832,39,0,0,1,32,33,2,2,18,neutral,Needs more content,1,0.14
2025-10-19,P01032,Aetherbound,iOS,NA,Canada,25,Female,Core,UA - Ads,Campaign_5,iPhone 14,iOS 17,1.0.1,9,768,85.3,49,0.00,0,1804,137,1,0,0,156,33,1,31,38,positive,Game runs smooth,1,0.44
2025-10-19,P01033,GlyphQuest,PC,NA,Canada,42,Female,Hardcore,UA - Ads,Campaign_3,PS5,PS5 OS,1.1.0,18,4942,274.6,43,143.60,4,11344,16,0,22.22,3,38,64,3,19,50,positive,Fantastic balancing,1,0.57
2025-10-19,P01034,RuneHollow,iOS,LATAM,Brazil,48,Prefer not to say,Core,Referral,,iPhone 14,Windows 10,2.0.0,18,1244,69.1,72,0.00,0,1012,51,0,0,1,129,37,0,22,4,neutral,Okay performance,0,-0.02
2025-10-19,P01035,MetroRaiders,iOS,MEA,Egypt,55,Male,Core,Organic,,iPhone 14,Xbox OS,1.2.0,16,1496,93.5,70,0.00,0,641,135,4,0,1,97,59,2,51,-49,negative,Frequent crashes,0,-0.51
2025-10-19,P01036,Aetherbound,Android,LATAM,Brazil,44,Non-binary,Casual,Partner,,Samsung S21,iOS 17,1.0.0,7,200,28.6,76,0.00,0,247,79,1,0,0,183,53,2,32,-20,neutral,Average experience,0,-0.14
2025-10-19,P01037,Starwright,Xbox Series X,APAC,Australia,19,Prefer not to say,Hardcore,Partner,,XboxX,Windows 10,1.0.1,23,3460,150.4,57,52.40,5,23653,12,0,21.74,2,147,43,1,19,16,neutral,Waiting for new mode,0,0.12
2025-10-19,P01038,MetroRaiders,Xbox Series X,LATAM,Colombia,14,Female,Hardcore,Influencer,,PS5,Windows 10,1.0.0,32,2859,89.3,72,0.00,0,380,35,0,0,2,121,69,0,51,-72,negative,Paywall is harsh,0,-0.66
2025-10-19,P01039,MetroRaiders,Android,LATAM,Chile,38,Female,Core,Referral,,PS5,Android 13,1.3.5,5,753,150.6,41,0.00,0,319,117,2,0,1,50,32,0,79,-55,negative,Matchmaking broken,2,-0.54
2025-10-19,P01040,GlyphQuest,iOS,LATAM,Brazil,42,Prefer not to say,Core,UA - Ads,Campaign_2,XboxX,macOS 12,2.0.0,10,766,76.6,53,0.00,0,1811,163,4,0,1,80,44,1,20,75,positive,Loving latest patch,1,0.74
2025-10-19,P01041,GlyphQuest,PS5,APAC,China,52,Non-binary,Core,Referral,,iPhone 14,Windows 10,1.3.5,20,1475,73.8,85,0.00,0,976,0,0,0,1,217,49,3,19,-8,neutral,Needs more content,0,-0.11
2025-10-19,P01042,RuneHollow,PS5,APAC,Australia,19,Non-binary,Core,Email,,Pixel 6,Xbox OS,1.1.0,19,1488,78.3,75,0.00,0,989,31,1,0,1,83,47,1,42,-46,negative,Matchmaking broken,2,-0.55
2025-10-19,P01043,MetroRaiders,PC,NA,USA,28,Male,Casual,Referral,,XboxX,macOS 12,1.1.0,7,242,34.6,83,0.00,0,1020,18,0,0,0,190,53,0,1,65,positive,Loving latest patch,2,0.72
2025-10-19,P01044,Neon Armada,Switch,APAC,South Korea,22,Non-binary,Hardcore,UA - Ads,Campaign_2,Intel i7 PC,iOS 17,1.1.0,17,5367,315.7,43,0.00,0,1938,19,0,0,2,194,46,0,49,8,neutral,UI could be clearer,0,0.13
2025-10-19,P01045,RuneHollow,PC,EU,Poland,24,Female,Hardcore,Organic,,Intel i7 PC,Android 13,2.0.0,29,3821,131.8,64,0.00,0,485,8,0,0,1,27,58,3,33,18,neutral,Waiting for new mode,0,0.13
2025-10-19,P01046,Neon Armada,Switch,LATAM,Colombia,19,Female,Hardcore,Email,,Samsung S21,Windows 11,1.2.0,21,4274,203.5,51,0.00,0,773,35,1,0,3,169,69,1,53,-12,neutral,Needs more content,0,-0.19
2025-10-19,P01047,Aetherbound,Xbox Series X,APAC,China,20,Prefer not to say,Casual,Influencer,,Pixel 6,Windows 10,2.0.0,1,175,175,32,0.00,0,224,16,0,0,0,34,68,2,70,2,neutral,Waiting for new mode,0,-0.06
2025-10-19,P01048,Neon Armada,PS5,EU,France,43,Male,Hardcore,Influencer,,PS5,Xbox OS,1.2.0,29,3753,129.4,61,0.00,0,1923,38,1,0,3,194,85,2,27,32,neutral,UI could be clearer,0,0.24
2025-10-19,P01049,MetroRaiders,Switch,APAC,Australia,26,Female,Core,Referral,,XboxX,macOS 12,1.1.0,11,883,80.3,54,0.00,0,1178,21,0,0,1,37,39,2,64,-65,negative,Matchmaking broken,1,-0.73
2025-10-19,P01050,MetroRaiders,iOS,MEA,South Africa,39,Male,Core,UA - Ads,Campaign_3,iPhone 14,PS5 OS,2.0.0,11,970,88.2,55,0.00,0,1293,146,1,0,1,61,69,1,31,32,neutral,Average experience,0,0.23
2025-10-19,P01051,Starwright,PC,MEA,Egypt,32,Male,Casual,Email,,Pixel 6,Windows 10,1.2.0,3,45,15,47,246.15,5,36911,5,0,166.67,0,59,43,0,69,-84,negative,Lag spikes,0,-0.82
2025-10-19,P01052,Starwright,PS5,APAC,South Korea,29,Non-binary,Casual,Influencer,,Samsung S21,PS5 OS,2.0.0,4,34,8.5,50,0.00,0,1071,20,1,0,0,118,32,0,54,-9,neutral,UI could be clearer,0,-0.01
2025-10-19,P01053,Aetherbound,PS5,APAC,China,18,Male,Core,Email,,Switch OLED,Windows 10,1.2.0,17,969,57,67,0.00,0,184,19,1,0,1,164,89,0,42,-47,negative,Frequent crashes,0,-0.49
2025-10-19,P01054,MetroRaiders,Android,EU,UK,13,Non-binary,Casual,Partner,,Ryzen 5 PC,Xbox OS,2.0.0,6,128,21.3,75,0.00,0,1131,71,1,0,0,126,34,1,45,-78,negative,Toxic community,2,-0.77
2025-10-19,P01055,Aetherbound,Android,EU,Poland,23,Male,Hardcore,Referral,,Intel i7 PC,Windows 11,1.1.0,30,3364,112.1,64,95.32,4,32450,117,2,13.33,3,207,78,3,1,88,positive,Fantastic balancing,0,0.78
2025-10-19,P01056,Starwright,Switch,NA,Mexico,50,Prefer not to say,Core,Organic,,Intel i7 PC,iOS 17,1.2.0,19,749,39.4,78,0.00,0,1744,23,1,0,1,23,36,0,34,-29,negative,Matchmaking broken,0,-0.35
2025-10-19,P01057,GlyphQuest,PC,APAC,South Korea,25,Male,Hardcore,Influencer,,iPhone 14,Windows 10,1.1.0,28,3748,133.9,67,0.00,0,1272,0,0,0,2,109,65,2,45,-54,negative,Toxic community,0,-0.54
2025-10-19,P01058,Aetherbound,PS5,NA,USA,54,Male,Core,Referral,,iPhone 14,Xbox OS,1.1.0,11,1494,135.8,57,0.00,0,329,22,1,0,1,23,47,1,46,-39,negative,Frequent crashes,0,-0.31
2025-10-19,P01059,Starwright,Switch,LATAM,Colombia,43,Prefer not to say,Core,Email,,Switch OLED,PS5 OS,1.2.0,8,1126,140.8,45,0.00,0,1526,16,1,0,1,114,34,2,65,-33,negative,Frequent crashes,1,-0.33
2025-10-19,P01060,RuneHollow,Android,NA,Mexico,48,Female,Core,Email,,Intel i7 PC,Windows 10,1.3.5,17,782,46,81,59.52,3,14160,135,3,17.65,1,101,44,1,23,-52,negative,Toxic community,1,-0.53
2025-10-19,P01061,Starwright,iOS,EU,UK,26,Male,Core,UA - Ads,Campaign_3,PS5,Android 13,1.1.0,16,391,24.4,63,0.00,0,475,151,5,0,0,52,49,1,20,58,positive,Great new event,0,0.62
2025-10-19,P01062,GlyphQuest,iOS,APAC,Japan,55,Prefer not to say,Hardcore,Referral,,iPhone 14,PS5 OS,1.3.5,35,3096,88.5,77,97.34,2,14210,54,1,5.71,2,48,63,3,31,-71,negative,Matchmaking broken,2,-0.74
2025-10-19,P01063,Neon Armada,PC,EU,UK,33,Male,Casual,Partner,,PS5,Xbox OS,1.3.5,4,138,34.5,57,0.00,0,469,8,0,0,0,196,71,0,69,-64,negative,Matchmaking broken,2,-0.70
2025-10-19,P01064,Neon Armada,Switch,APAC,China,20,Female,Casual,UA - Ads,Campaign_2,Switch OLED,Windows 11,1.0.1,5,254,50.8,61,0.00,0,1837,29,0,0,0,179,33,2,54,-55,negative,Toxic community,0,-0.64
2025-10-19,P01065,Starwright,iOS,APAC,India,48,Non-binary,Casual,Influencer,,Ryzen 5 PC,Windows 11,1.3.5,1,87,87,36,0.00,0,963,41,1,0,0,101,83,0,56,32,neutral,Average experience,1,0.25
2025-10-19,P01066,MetroRaiders,Xbox Series X,NA,Canada,46,Prefer not to say,Core,Organic,,Pixel 6,Windows 10,1.3.5,8,1444,180.5,51,0.00,0,1657,23,1,0,0,204,68,2,76,-75,negative,Matchmaking broken,1,-0.79
2025-10-19,P01067,MetroRaiders,PC,MEA,South Africa,35,Male,Casual,UA - Ads,Campaign_5,Pixel 6,Xbox OS,1.3.5,7,139,19.9,89,0.00,0,1993,23,0,0,0,35,62,2,21,-48,negative,Lag spikes,1,-0.51
2025-10-19,P01068,Neon Armada,PC,APAC,Japan,29,Non-binary,Hardcore,Email,,Ryzen 5 PC,Xbox OS,1.2.0,20,2289,114.5,54,40.53,1,21768,15,0,5,1,26,81,2,47,-54,negative,Toxic community,2,-0.62
2025-10-19,P01069,MetroRaiders,iOS,EU,France,38,Non-binary,Casual,Organic,,Intel i7 PC,Android 13,1.0.0,6,167,27.8,73,0.00,0,4,179,4,0,0,63,31,2,16,33,positive,Love the new skins,0,0.42
2025-10-19,P01070,Starwright,Android,LATAM,Chile,25,Prefer not to say,Core,Email,,Switch OLED,Android 13,1.3.5,7,1237,176.7,48,0.00,0,1056,147,5,0,1,82,53,1,46,-7,neutral,UI could be clearer,0,0.02
2025-10-19,P01071,Aetherbound,Android,MEA,UAE,50,Female,Casual,Organic,,Samsung S21,Windows 11,2.0.0,3,85,28.3,47,0.00,0,1941,96,1,0,0,178,78,1,46,28,neutral,Okay performance,1,0.26
2025-10-19,P01072,RuneHollow,Switch,LATAM,Chile,15,Non-binary,Hardcore,UA - Ads,Campaign_1,XboxX,iOS 17,1.1.0,22,3546,161.2,56,149.00,5,37978,5,0,22.73,2,73,45,2,28,24,neutral,Average experience,0,0.20
2025-10-19,P01073,Starwright,iOS,NA,Canada,13,Non-binary,Hardcore,UA - Ads,Campaign_6,PS5,Android 13,1.3.5,38,3498,92.1,82,0.00,0,1539,112,3,0,2,68,46,2,44,-73,negative,Toxic community,0,-0.67
2025-10-19,P01074,Aetherbound,Switch,APAC,China,38,Non-binary,Core,Referral,,Samsung S21,Android 13,1.0.0,12,369,30.8,60,0.00,0,617,3,0,0,0,197,83,1,51,-52,negative,Frequent crashes,0,-0.56
2025-10-19,P01075,GlyphQuest,PC,EU,Poland,51,Non-binary,Core,Email,,Intel i7 PC,Windows 10,2.0.0,9,1318,146.4,49,0.00,0,82,5,0,0,0,29,80,0,65,-41,negative,Frequent crashes,1,-0.45
2025-10-19,P01076,GlyphQuest,Android,EU,France,43,Prefer not to say,Casual,Partner,,Samsung S21,iOS 17,1.0.1,7,242,34.6,76,1.84,1,1586,162,2,14.29,0,110,86,1,9,-3,neutral,Waiting for new mode,1,-0.10
2025-10-20,P01077,MetroRaiders,Xbox Series X,EU,Poland,24,Female,Hardcore,Partner,,Intel i7 PC,Xbox OS,1.3.5,18,5302,294.6,51,0.00,0,1496,37,1,0,3,121,75,0,18,95,positive,Game runs smooth,2,0.88
2025-10-20,P01078,Neon Armada,Android,NA,Mexico,23,Non-binary,Casual,Influencer,,Switch OLED,PS5 OS,1.1.0,2,197,98.5,39,0.00,0,1342,81,2,0,0,90,44,2,28,66,positive,Loving latest patch,2,0.76
2025-10-20,P01079,MetroRaiders,PC,NA,USA,35,Female,Hardcore,Influencer,,PS5,Android 13,2.0.0,20,4061,203.1,49,0.00,0,1130,0,0,0,2,85,32,0,81,-77,negative,Lag spikes,2,-0.83
2025-10-20,P01080,MetroRaiders,Android,MEA,South Africa,53,Non-binary,Casual,Email,,XboxX,Windows 11,2.0.0,1,90,90,28,0.00,0,1006,164,5,0,0,218,79,2,47,73,positive,Loving latest patch,2,0.64
2025-10-20,P01081,Aetherbound,Xbox Series X,APAC,South Korea,41,Prefer not to say,Core,Referral,,iPhone 14,iOS 17,2.0.0,12,881,73.4,51,0.00,0,438,9,0,0,1,119,51,2,34,42,positive,Great new event,0,0.49
2025-10-20,P01082,MetroRaiders,Switch,EU,France,20,Female,Core,Organic,,Switch OLED,Windows 10,1.0.0,5,1386,277.2,35,0.00,0,1800,37,1,0,0,67,81,0,88,-72,negative,Matchmaking broken,2,-0.66
2025-10-20,P01083,GlyphQuest,iOS,LATAM,Chile,47,Non-binary,Casual,Partner,,Pixel 6,Windows 11,1.3.5,2,275,137.5,39,0.00,0,683,7,0,0,0,41,78,0,45,42,positive,Loving latest patch,1,0.49
2025-10-20,P01084,MetroRaiders,Android,EU,Poland,55,Prefer not to say,Hardcore,UA - Ads,Campaign_2,Intel i7 PC,Android 13,2.0.0,26,3375,129.8,62,3.51,3,873,142,4,11.54,3,136,52,0,13,44,positive,Loving latest patch,2,0.46
2025-10-20,P01085,RuneHollow,Android,APAC,China,46,Female,Core,Referral,,Pixel 6,Windows 11,1.3.5,14,455,32.5,63,98.52,6,25105,189,5,42.86,0,108,53,1,11,21,neutral,Waiting for new mode,0,0.22
2025-10-20,P01086,Aetherbound,Android,NA,USA,37,Non-binary,Hardcore,UA - Ads,Campaign_5,XboxX,Windows 11,1.3.5,36,3034,84.3,80,27.92,4,11667,64,2,11.11,2,108,64,2,25,-58,negative,Lag spikes,2,-0.61
2025-10-20,P01087,Neon Armada,Android,EU,France,15,Prefer not to say,Casual,Partner,,XboxX,Android 13,1.3.5,6,294,49,76,0.00,0,742,140,1,0,0,23,68,1,1,98,positive,Love the new skins,2,0.99
2025-10-20,P01088,Neon Armada,PS5,APAC,South Korea,32,Female,Casual,Email,,Intel i7 PC,iOS 17,1.1.0,3,282,94,41,0.00,0,947,15,0,0,0,27,42,1,59,-27,neutral,UI could be clearer,0,-0.17
2025-10-20,P01089,Aetherbound,PC,NA,USA,18,Prefer not to say,Casual,Influencer,,Switch OLED,Windows 10,1.0.1,5,171,34.2,61,0.00,0,1352,20,0,0,0,141,50,2,6,100,positive,Loving latest patch,0,0.96
2025-10-20,P01090,MetroRaiders,iOS,NA,Canada,51,Male,Core,Referral,,XboxX,Android 13,1.2.0,10,1488,148.8,45,0.00,0,1438,81,2,0,0,146,57,1,43,56,positive,Love the new skins,1,0.47
2025-10-20,P01091,RuneHollow,Android,EU,Spain,32,Male,Casual,Organic,,Switch OLED,Windows 11,2.0.0,6,77,12.8,68,0.00,0,1854,64,0,0,0,156,68,1,21,35,neutral,Waiting for new mode,1,0.30
2025-10-20,P01092,GlyphQuest,iOS,EU,Poland,44,Prefer not to say,Hardcore,Referral,,Ryzen 5 PC,Android 13,1.0.0,26,1614,62.1,57,0.00,0,39,94,1,0,1,166,86,2,66,-69,negative,Toxic community,1,-0.61
2025-10-20,P01093,GlyphQuest,PC,LATAM,Chile,39,Male,Casual,Partner,,Intel i7 PC,Xbox OS,1.0.0,5,285,57,68,0.00,0,157,13,0,0,0,84,49,0,50,-50,negative,Lag spikes,1,-0.46
2025-10-20,P01094,MetroRaiders,PS5,NA,Canada,49,Non-binary,Casual,Email,,XboxX,Xbox OS,2.0.0,1,87,87,31,0.00,0,1054,32,1,0,0,187,78,1,55,29,neutral,Average experience,0,0.23
2025-10-20,P01095,MetroRaiders,PC,EU,UK,34,Prefer not to say,Core,Referral,,PS5,macOS 12,1.3.5,5,590,118,39,0.00,0,1132,28,0,0,0,75,70,1,40,61,positive,Great new event,1,0.56
2025-10-20,P01096,Aetherbound,PS5,NA,Canada,24,Female,Hardcore,Influencer,,Intel i7 PC,Windows 10,1.0.1,39,4170,106.9,83,0.00,0,313,5,0,0,1,188,73,2,14,18,neutral,Needs more content,1,0.12
2025-10-20,P01097,Aetherbound,iOS,APAC,India,21,Non-binary,Casual,Partner,,Switch OLED,Android 13,1.0.1,3,56,18.7,50,0.00,0,1624,128,1,0,0,125,72,1,35,54,positive,Love the new skins,1,0.53
2025-10-20,P01098,Aetherbound,Switch,NA,Canada,23,Non-binary,Hardcore,Organic,,Pixel 6,Windows 11,1.3.5,21,5000,238.1,61,0.00,0,482,10,0,0,1,206,87,2,18,59,positive,Great new event,0,0.60
2025-10-20,P01099,Starwright,PC,NA,Canada,23,Prefer not to say,Hardcore,Partner,,PS5,iOS 17,2.0.0,25,2931,117.2,58,72.84,2,40054,20,1,8,2,117,61,1,18,31,neutral,UI could be clearer,0,0.25
2025-10-20,P01100,Neon Armada,Android,APAC,India,43,Male,Casual,UA - Ads,Campaign_5,Ryzen 5 PC,Windows 10,1.1.0,1,57,57,28,0.00,0,402,29,1,0,0,200,37,0,66,18,neutral,Waiting for new mode,1,0.24
2025-10-20,P01101,GlyphQuest,PC,EU,Germany,47,Female,Hardcore,Referral,,Intel i7 PC,PS5 OS,1.2.0,21,3594,171.1,53,80.64,3,16294,9,0,14.29,3,42,34,2,65,-97,negative,Lag spikes,1,-0.89
2025-10-20,P01102,Starwright,Android,NA,Mexico,33,Male,Casual,Influencer,,iPhone 14,PS5 OS,1.3.5,4,41,10.3,58,12.42,2,5899,5,0,50,0,153,35,0,34,-31,negative,Toxic community,1,-0.37
2025-10-20,P01103,RuneHollow,PC,NA,Mexico,31,Non-binary,Casual,Partner,,Switch OLED,iOS 17,1.1.0,6,223,37.2,70,0.00,0,1662,18,1,0,0,30,80,1,34,-21,negative,Paywall is harsh,0,-0.30
2025-10-20,P01104,Starwright,Android,NA,Canada,33,Male,Core,Partner,,Intel i7 PC,Android 13,1.1.0,5,1260,252,37,0.00,0,1270,111,2,0,1,198,39,1,89,-82,negative,Frequent crashes,1,-0.79
2025-10-20,P01105,Aetherbound,PC,APAC,Japan,48,Non-binary,Hardcore,UA - Ads,Campaign_2,Ryzen 5 PC,iOS 17,1.1.0,20,3953,197.7,48,140.60,19,27930,16,1,95,1,44,71,2,5,85,positive,Loving latest patch,3,0.93
2025-10-20,P01106,Starwright,Xbox Series X,LATAM,Colombia,15,Non-binary,Casual,Organic,,iPhone 14,Windows 10,1.0.0,1,150,150,24,0.00,0,213,12,0,0,0,107,54,0,81,-19,neutral,Waiting for new mode,0,-0.15
2025-10-20,P01107,Aetherbound,iOS,LATAM,Argentina,29,Female,Core,UA - Ads,Campaign_2,Ryzen 5 PC,macOS 12,2.0.0,16,1374,85.9,67,0.00,0,1471,44,1,0,1,146,80,2,1,95,positive,Love the new skins,0,0.89
2025-10-20,P01108,Neon Armada,Switch,EU,Germany,47,Male,Core,Partner,,Intel i7 PC,macOS 12,1.0.1,13,493,37.9,55,0.00,0,1705,23,1,0,0,88,34,1,36,17,neutral,UI could be clearer,0,0.16
2025-10-20,P01109,Starwright,PS5,NA,Mexico,51,Prefer not to say,Casual,Email,,Ryzen 5 PC,Windows 11,1.0.1,1,275,275,32,0.00,0,646,35,0,0,0,98,31,1,86,-42,negative,Lag spikes,0,-0.49
2025-10-20,P01110,MetroRaiders,Xbox Series X,MEA,South Africa,38,Male,Hardcore,Influencer,,Switch OLED,Xbox OS,1.3.5,38,4976,130.9,78,0.00,0,439,1,0,0,2,88,82,2,38,-68,negative,Frequent crashes,0,-0.70
2025-10-20,P01111,Neon Armada,Switch,MEA,South Africa,51,Prefer not to say,Hardcore,Referral,,PS5,PS5 OS,2.0.0,40,2527,63.2,83,0.00,0,1966,13,0,0,2,170,81,1,21,-5,neutral,Average experience,0,-0.02
2025-10-20,P01112,Aetherbound,Xbox Series X,APAC,South Korea,51,Female,Core,Referral,,Pixel 6,Windows 10,1.3.5,12,1439,119.9,58,48.95,1,22952,26,0,8.33,1,25,38,2,1,90,positive,Love the new skins,3,0.96
2025-10-20,P01113,MetroRaiders,PS5,MEA,UAE,20,Prefer not to say,Hardcore,Organic,,iPhone 14,PS5 OS,1.1.0,36,2263,62.9,73,35.66,1,15106,8,0,2.78,1,178,83,2,19,-26,negative,Matchmaking broken,1,-0.33
2025-10-20,P01114,RuneHollow,Android,NA,Canada,36,Prefer not to say,Casual,Referral,,iPhone 14,iOS 17,1.0.0,7,243,34.7,83,0.00,0,1885,5,0,0,0,40,60,0,22,-2,neutral,Average experience,0,-0.10
2025-10-20,P01115,Neon Armada,PS5,EU,Spain,50,Non-binary,Core,Influencer,,iPhone 14,iOS 17,1.0.0,8,1363,170.4,41,0.00,0,889,39,1,0,1,44,75,1,45,27,neutral,Waiting for new mode,0,0.19
2025-10-20,P01116,GlyphQuest,Android,NA,Mexico,21,Non-binary,Core,UA - Ads,Campaign_1,Ryzen 5 PC,Windows 11,1.3.5,6,1221,203.5,43,0.00,0,283,135,3,0,1,102,52,1,56,8,neutral,UI could be clearer,0,0.08
2025-10-20,P01117,Starwright,Android,EU,UK,31,Male,Hardcore,UA - Ads,Campaign_1,Ryzen 5 PC,Android 13,1.3.5,15,1933,128.9,43,0.00,0,694,119,1,0,1,52,38,1,53,13,neutral,Okay performance,0,0.08
2025-10-20,P01118,Aetherbound,PS5,MEA,South Africa,48,Prefer not to say,Casual,Referral,,Pixel 6,PS5 OS,1.0.0,3,300,100,47,0.00,0,1733,15,0,0,0,35,60,1,65,-38,negative,Frequent crashes,1,-0.46
2025-10-20,P01119,RuneHollow,Switch,EU,Germany,42,Male,Hardcore,Influencer,,PS5,Windows 11,1.2.0,17,3814,224.4,45,0.00,0,1266,38,1,0,1,172,85,0,43,15,neutral,Okay performance,0,0.23
2025-10-20,P01120,Neon Armada,Xbox Series X,MEA,Egypt,30,Prefer not to say,Core,Partner,,Samsung S21,iOS 17,1.0.1,11,562,51.1,51,0.00,0,1714,18,0,0,0,78,43,1,79,-88,negative,Frequent crashes,3,-0.89
2025-10-20,P01121,GlyphQuest,Xbox Series X,APAC,China,40,Non-binary,Hardcore,Partner,,Switch OLED,macOS 12,1.0.1,40,4912,122.8,77,0.00,0,1070,7,0,0,2,37,54,1,21,-1,neutral,Needs more content,0,-0.01
2025-10-20,P01122,Aetherbound,PS5,EU,UK,53,Non-binary,Hardcore,Referral,,iPhone 14,Xbox OS,1.0.1,36,3299,91.6,74,0.00,0,1374,7,0,0,3,43,55,3,47,-82,negative,Frequent crashes,1,-0.78
2025-10-20,P01123,GlyphQuest,PC,NA,USA,54,Female,Casual,Referral,,iPhone 14,Windows 11,1.2.0,3,75,25,43,0.00,0,400,34,0,0,0,95,30,0,36,50,positive,Great new event,1,0.49
2025-10-20,P01124,Starwright,Switch,NA,Canada,26,Male,Core,Influencer,,Switch OLED,Android 13,1.0.0,6,1453,242.2,37,0.00,0,874,6,0,0,0,100,61,2,55,14,neutral,Okay performance,0,0.08
2025-10-20,P01125,GlyphQuest,PC,EU,Spain,13,Male,Hardcore,Partner,,Ryzen 5 PC,PS5 OS,1.0.0,33,2760,83.6,73,0.00,0,1411,10,0,0,2,180,88,3,41,-41,negative,Lag spikes,1,-0.42
2025-10-20,P01126,Aetherbound,PC,LATAM,Colombia,52,Non-binary,Hardcore,UA - Ads,Campaign_4,XboxX,Windows 11,1.3.5,20,3405,170.3,57,0.00,0,346,3,0,0,2,39,88,3,74,-88,negative,Matchmaking broken,1,-0.82
